question_id,subject,model,mode,model_extracted_output,correct_answer,correct,notes,request_time_ms
Fundamentals_of_Materials_Instructors_Example 7.39,Materials: Metals,openai/o4-mini,text_only,"(1.66\times10^6,\;7.44\times10^5,\;5.48\times10^5,\;2.23\times10^6)","(1.66e6, 7.44e5, 5.48e5, 2.22e6)",Y,llm_only,14266
Fundamentals_of_Materials_Instructors_Example 7.40,Materials: Metals,openai/o4-mini,text_only,9.26\times10^8,926,N,llm_only,14878
Fundamentals_of_Materials_Instructors_Example 7.41,Materials: Metals,openai/o4-mini,text_only,1.47,1.47,Y,llm_only,10781
Fundamentals_of_Materials_Instructors_Example 7.45,Materials: Metals,openai/o4-mini,text_only,0.313,0.311,N,llm_only,13540
Fundamentals_of_Materials_Instructors_Example 7.46,Materials: Metals,openai/o4-mini,text_only,23.8,23.7,N,llm_only,15257
Fundamentals_of_Materials_Instructors_Example 7.47,Materials: Metals,openai/o4-mini,text_only,66400,460,N,llm_only,9529
Fundamentals_of_Materials_Instructors_Example 7.48,Materials: Metals,openai/o4-mini,text_only,343,343,Y,llm_only,11556
Fundamentals_of_Materials_Instructors_Example 7.49,Materials: Metals,openai/o4-mini,text_only,7.32\times10^{8},7.33E+08,N,llm_only,17837
Fundamentals_of_Materials_Instructors_Example 7.51,Materials: Metals,openai/o4-mini,text_only,"(0.25,\;2690)","(0.245, 2660)",Y,llm_only,37016
Fundamentals_of_Materials_Instructors_Example 7.54,Materials: Ceramics,openai/o4-mini,text_only,"(101,\;9.43\times10^{-3})","(101, 9.4e-3)",Y,llm_only,18187
Fundamentals_of_Materials_Instructors_Example 7.55,Materials: Metals,openai/o4-mini,text_only,9.13,9.1,N,llm_only,16480
Fundamentals_of_Materials_Instructors_Example 7.56,Materials: Metals,openai/o4-mini,text_only,1.72\times10^4,17200,N,llm_only,16597
Fundamentals_of_Materials_Instructors_Example 7.57,Materials: Metals,openai/o4-mini,text_only,286,286.5,Y,llm_only,16242
Fundamentals_of_Materials_Instructors_Example 7.58,Materials: Ceramics,openai/o4-mini,text_only,"(264.6,194.5)","(265, 195)",Y,llm_only,15550
Fundamentals_of_Materials_Instructors_Example 7.59,Materials: Ceramics,openai/o4-mini,text_only,"(343.7,16.4)","(342, 17.1)",N,llm_only,17202
Fundamentals_of_Materials_Instructors_Example 7.61,Materials: Ceramics,openai/o4-mini,text_only,"(95.3,51.4)","(95.3, 51.5)",N,llm_only,9031
Fundamentals_of_Materials_Instructors_Example 7.67,Materials: Polymers,openai/o4-mini,text_only,3.67,3.66,N,llm_only,13763
Fundamentals_of_Materials_Instructors_Example 7.78,Materials: Metals,openai/o4-mini,text_only,"(48.44,1.95)","(48.4, 1.95)",Y,llm_only,26127
Fundamentals_of_Materials_Instructors_Example 7.79,Materials: Metals,openai/o4-mini,text_only,"(265.95,7.34)","(265.9, 7.34)",Y,llm_only,29429
Fundamentals_of_Materials_Instructors_Example 7.82,Materials: Metals,openai/o4-mini,text_only,6.28,6.3,Y,llm_only,10097
Fundamentals_of_Materials_Instructors_Example 8.11,Fundamental: Crystal Structure,openai/o4-mini,text_only,\frac{\sqrt6}{5},0.490,Y,llm_only,36176
Fundamentals_of_Materials_Instructors_Example 8.12,Materials: Metals,openai/o4-mini,text_only,15.14,15.1,N,llm_only,12584
Fundamentals_of_Materials_Instructors_Example 8.13,Materials: Metals,openai/o4-mini,text_only,0.915,0.91,Y,llm_only,11570
Fundamentals_of_Materials_Instructors_Example 8.14,Materials: Metals,openai/o4-mini,text_only,5.68,5.68,Y,llm_only,13065
Fundamentals_of_Materials_Instructors_Example 8.15,Materials: Metals,openai/o4-mini,text_only,"(1.2247,\;1.2247,\;\infty)","(1.22, 1.22, $\infty$)",Y,llm_only,13760
Fundamentals_of_Materials_Instructors_Example 8.16,Materials: Metals,openai/o4-mini,text_only,"(1.63,\;0,\;1.63)","(1.63, 0, 1.63)",Y,llm_only,15979
Fundamentals_of_Materials_Instructors_Example 8.17,Materials: Metals,openai/o4-mini,text_only,8.82,8.82,N,llm_only,12992
Fundamentals_of_Materials_Instructors_Example 8.18,Materials: Metals,openai/o4-mini,text_only,4.18,4.18,N,llm_only,18079
Fundamentals_of_Materials_Instructors_Example 8.19,Materials: Metals,openai/o4-mini,text_only,0.96,0.96,Y,llm_only,9137
Fundamentals_of_Materials_Instructors_Example 8.25,Materials: Metals,openai/o4-mini,text_only,4.33\times10^{-3},4.34E-03,N,llm_only,19934
Fundamentals_of_Materials_Instructors_Example 8.29,Materials: Metals,openai/o4-mini,text_only,8.8,8.80,Y,llm_only,11006
Fundamentals_of_Materials_Instructors_Example 8.33,Materials: Metals,openai/o4-mini,text_only,6.28,6.28,Y,llm_only,8274
Fundamentals_of_Materials_Instructors_Example 8.39,Properties: Thermal,openai/o4-mini,text_only,5.59\times10^{-2},5.59E-02,Y,llm_only,14475
Fundamentals_of_Materials_Instructors_Example 8.40,Materials: Metals,openai/o4-mini,text_only,1.11\times10^3,1110,N,llm_only,15389
Fundamentals_of_Materials_Instructors_Example 8.41,Materials: Metals,openai/o4-mini,text_only,"(3.10\times10^{-2},1.09\times10^{-1})","(0.031, 0.109)",Y,llm_only,16225
Fundamentals_of_Materials_Instructors_Example 8.45,Materials: Metals,openai/o4-mini,text_only,341.4,341,Y,llm_only,17119
Fundamentals_of_Materials_Instructors_Example 8.51,Materials: Polymers,openai/o4-mini,text_only,100,112.5,N,llm_only,8698
Fundamentals_of_Materials_Instructors_Example 8.52,Materials: Polymers,openai/o4-mini,text_only,31111,27700,Y,llm_only,8773
Fundamentals_of_Materials_Instructors_Example 8.61,Materials: Elastomers,openai/o4-mini,text_only,0.352,0.352,Y,llm_only,11268
Fundamentals_of_Materials_Instructors_Example 9.1,Properties: Mechanical,openai/o4-mini,text_only,2940,2800,N,llm_only,27525
Fundamentals_of_Materials_Instructors_Example 9.2,Properties: Mechanical,openai/o4-mini,text_only,2.07\times10^{4},20.7,N,llm_only,9682
Fundamentals_of_Materials_Instructors_Example 9.3,Materials: Metals,openai/o4-mini,text_only,3.36\times10^7,33.6,Y,llm_only,21705
Fundamentals_of_Materials_Instructors_Example 9.4,Properties: Mechanical,openai/o4-mini,text_only,7.86\times10^{-4},0.79,N,llm_only,16516
Fundamentals_of_Materials_Instructors_Example 9.5,Materials: Metals,openai/o4-mini,text_only,No,1380,N,llm_only,17029
Fundamentals_of_Materials_Instructors_Example 9.6,Materials: Metals,openai/o4-mini,text_only,Fracture\ will\ occur,42.4,Y,llm_only,15781
Fundamentals_of_Materials_Instructors_Example 9.7,Materials: Metals,openai/o4-mini,text_only,134,134,Y,llm_only,11922
Fundamentals_of_Materials_Instructors_Example 9.8,Materials: Metals,openai/o4-mini,text_only,1.08,1.08,N,llm_only,14590
Fundamentals_of_Materials_Instructors_Example 9.9,Materials: Metals,openai/o4-mini,text_only,0.03630,18.2,N,llm_only,15850
Fundamentals_of_Materials_Instructors_Example 9.10,Materials: Metals,openai/o4-mini,text_only,0.00413,4.1,N,llm_only,13994
Fundamentals_of_Materials_Instructors_Example 9.11,Materials: Metals,openai/o4-mini,text_only,Yes,16.8,Y,llm_only,13875
Fundamentals_of_Materials_Instructors_Example 9.14,Materials: Glasses,openai/o4-mini,text_only,4.1\times10^{-9},4.1,Y,llm_only,19401
Fundamentals_of_Materials_Instructors_Example 9.15,Materials: Semiconductors,openai/o4-mini,text_only,8,8,N,llm_only,12889
Fundamentals_of_Materials_Instructors_Example 9.17,Materials: Metals,openai/o4-mini,text_only,"(-98.9,-107.3)","(-100, -110)",Y,llm_only,12611
Fundamentals_of_Materials_Instructors_Example 9.20,Materials: Metals,openai/o4-mini,text_only,"(280,-140,-0.5,420)","(280, -140, -0.50, 420)",N,llm_only,8544
Fundamentals_of_Materials_Instructors_Example 9.27,Materials: Metals,openai/o4-mini,text_only,"74.3,\;81.2,\;104.6,\;146.8","(74, 80, 115, 145)",N,llm_only,33378
Fundamentals_of_Materials_Instructors_Example 9.28,Materials: Metals,openai/o4-mini,text_only,"(290,5.3\times10^4,459,327)","(290, 50000, 440, 325)",Y,llm_only,19596
Fundamentals_of_Materials_Instructors_Example 9.36,Materials: Metals,openai/o4-mini,text_only,0.033,3.2E-02,N,llm_only,14737
Fundamentals_of_Materials_Instructors_Example 9.47,Materials: Metals,openai/o4-mini,text_only,1.9\times10^{-2},1.94E-02,Y,llm_only,19525
Fundamentals_of_Materials_Instructors_Example 11.3,Properties: Thermal,openai/o4-mini,text_only,1.6\times10^{-10},1.10,N,llm_only,14627
Fundamentals_of_Materials_Instructors_Example 11.4,Materials: Metals,openai/o4-mini,text_only,"(1.09\times10^{-9},1.27\times10^{-18},4.66\times10^{2})","(1.09, 1.27e-18, 464)",Y,llm_only,22590
Fundamentals_of_Materials_Instructors_Example 11.6,Materials: Metals,openai/o4-mini,text_only,500,500,Y,llm_only,21921
Fundamentals_of_Materials_Instructors_Example 11.7,Materials: Metals,openai/o4-mini,text_only,1.0\times10^{-3}te^{-5\times10^{-4}t^2},2.69E-02,N,llm_only,11113
Fundamentals_of_Materials_Instructors_Example 11.8,Materials: Metals,openai/o4-mini,text_only,1.25\times10^{-2},8.76E-03,N,llm_only,11119
Fundamentals_of_Materials_Instructors_Example 11.9,Materials: Metals,openai/o4-mini,text_only,8.24\times10^{-3},9.8E-03,N,llm_only,19676
Fundamentals_of_Materials_Instructors_Example 11.10,Materials: Metals,openai/o4-mini,text_only,608,603,Y,llm_only,14190
Fundamentals_of_Materials_Instructors_Example 11.11,Materials: Metals,openai/o4-mini,text_only,0.65,0.65,N,llm_only,15404
Fundamentals_of_Materials_Instructors_Example 12.1,Materials: Semiconductors,openai/o4-mini,text_only,"(12.2,121.6)","(12.2, 121.4)",N,llm_only,12141
Fundamentals_of_Materials_Instructors_Example 12.2,Materials: Metals,openai/o4-mini,text_only,1.29\times10^{-3},1.29,Y,llm_only,11688
Fundamentals_of_Materials_Instructors_Example 12.3,Materials: Metals,openai/o4-mini,text_only,8.48\times10^2,848,Y,llm_only,13612
Fundamentals_of_Materials_Instructors_Example 12.5,Materials: Metals,openai/o4-mini,text_only,"(6.70\times10^{-3},\;5.97,\;3.04\times10^{5},\;8.0\times10^{-3})","(6.70e-3, 6.00, 3.06e5, 8.0e-3)",N,llm_only,15439
Fundamentals_of_Materials_Instructors_Example 12.10,Materials: Semiconductors,openai/o4-mini,text_only,"(72.5,3.45\times10^{-4})","(72.5, 3.45e-4)",Y,llm_only,12920
Fundamentals_of_Materials_Instructors_Example 12.11,Materials: Metals,openai/o4-mini,text_only,"\bigl(1.98\times10^{29},\;3.28\bigr)","(1.98e29, 3.28)",N,llm_only,13040
Fundamentals_of_Materials_Instructors_Example 12.12,Materials: Metals,openai/o4-mini,text_only,"(7.62\times10^{28},5.58\times10^{-3})","(7.61e28, 5.58e-3)",Y,llm_only,15609
Fundamentals_of_Materials_Instructors_Example 12.16,Materials: Metals,openai/o4-mini,text_only,5.56\times10^6,5.56E+06,N,llm_only,14795
Fundamentals_of_Materials_Instructors_Example 12.21,Materials: Semiconductors,openai/o4-mini,text_only,1.95\times10^{21},1.95E+21,N,llm_only,9380
Fundamentals_of_Materials_Instructors_Example 12.25,Materials: Semiconductors,openai/o4-mini,text_only,2.8\times10^{-2},0.028,Y,llm_only,8859
Fundamentals_of_Materials_Instructors_Example 12.29,Materials: Semiconductors,openai/o4-mini,text_only,1.46\times10^{22},1.46E+22,Y,llm_only,16049
Fundamentals_of_Materials_Instructors_Example 12.30,Materials: Semiconductors,openai/o4-mini,text_only,1.6\times10^4,1.6E+04,N,llm_only,10316
Fundamentals_of_Materials_Instructors_Example 12.31,Materials: Semiconductors,openai/o4-mini,text_only,"(0.488,\;0.150)","(0.495, 0.144)",Y,llm_only,25020
Fundamentals_of_Materials_Instructors_Example 12.33,Materials: Semiconductors,openai/o4-mini,text_only,94.4,94.4,Y,llm_only,13161
Fundamentals_of_Materials_Instructors_Example 12.35,Materials: Semiconductors,openai/o4-mini,text_only,450,173,N,llm_only,23197
Fundamentals_of_Materials_Instructors_Example 12.41,Materials: Metals,openai/o4-mini,text_only,"(4.6\times10^{-3},\;4.1\times10^{28})","(0.00455, 4.12e+28)",N,llm_only,14436
Fundamentals_of_Materials_Instructors_Example 12.42,Materials: Metals,openai/o4-mini,text_only,0.74,0.735,N,llm_only,11914
Fundamentals_of_Materials_Instructors_Example 12.48,Properties: Electrical,openai/o4-mini,text_only,2.4\times10^{-13},2.34E-13,N,llm_only,11649
Fundamentals_of_Materials_Instructors_Example 12.49,Materials: Metals,openai/o4-mini,text_only,3.36,3.36,Y,llm_only,9195
Fundamentals_of_Materials_Instructors_Example 12.51,Materials: Metals,openai/o4-mini,text_only,"(9.99\times10^{-11},2.00\times10^{5})","(1e-10, 2.0e5)",N,llm_only,15799
Fundamentals_of_Materials_Instructors_Example 12.53,Materials: Polymers,openai/o4-mini,text_only,3.84\times10^{-30},3.84E-30,N,llm_only,14817
Fundamentals_of_Materials_Instructors_Example 12.55,Materials: Metals,openai/o4-mini,text_only,"(39.7,\;139,\;5.04\times10^{-12},\;1.44\times10^{-12},\;3.08\times10^{-7},\;2.20\times10^{-7})","(39.7, 139, 5.04e-12, 1.44e-12, 3.07e-7, 2.20e-7)",Y,llm_only,25794
Fundamentals_of_Materials_Instructors_Example 12.58,Materials: Glasses,openai/o4-mini,text_only,0.667,0.67,Y,llm_only,8562
Fundamentals_of_Materials_Instructors_Example 14.18,Materials: Glasses,openai/o4-mini,text_only,"(46.6,\;14.3)","(46.5, 14.3)",N,llm_only,18440
Fundamentals_of_Materials_Instructors_Example 14.37,Materials: Polymers,openai/o4-mini,text_only,"(10.3,12.9)","(10.269, 12.914)",Y,llm_only,25803
Fundamentals_of_Materials_Instructors_Example 15.2,Materials: Metals,openai/o4-mini,text_only,"(31.0,28.7)","(31.0, 28.7)",Y,llm_only,11744
Fundamentals_of_Materials_Instructors_Example 15.3,Materials: Metals,openai/o4-mini,text_only,19.6,19.65,N,llm_only,11675
Fundamentals_of_Materials_Instructors_Example 15.6,Materials: Polymers,openai/o4-mini,text_only,43.1,43.1,Y,llm_only,12046
Fundamentals_of_Materials_Instructors_Example 15.7,Materials: Hybrids,openai/o4-mini,text_only,25,25,Y,llm_only,10489
Fundamentals_of_Materials_Instructors_Example 15.8,Materials: Polymers,openai/o4-mini,text_only,"1639.25,\;60.27","(1640, 60.3)",N,llm_only,12161
Fundamentals_of_Materials_Instructors_Example 15.11,Materials: Metals,openai/o4-mini,text_only,\frac{E_fV_f}{E_fV_f \;+\;E_m(1-V_f)},$$ \frac{F{f}}{F{c}}=\frac{V{f} E{f}}{\left(1-V{f}\right) E{m}+V{f} E{f}}$$,Y,llm_only,16939
Fundamentals_of_Materials_Instructors_Example 15.12,Materials: Hybrids,openai/o4-mini,text_only,"(0.258,\;1070)","(0.258, 1070)",Y,llm_only,16308
Fundamentals_of_Materials_Instructors_Example 15.13,Materials: Metals,openai/o4-mini,text_only,"(44.65,\;52230,\;1169,\;241.8,\;4.432,\;0.001846)","(44.7, 52232, 1168, 242, 4.4, 1.84e-3)",Y,llm_only,21069
Fundamentals_of_Materials_Instructors_Example 15.14,Materials: Hybrids,openai/o4-mini,text_only,"(3294,\;52960,\;137820,\;3449)","(3300, 50.8, 138, 3.45)",N,llm_only,15757
Fundamentals_of_Materials_Instructors_Example 15.15,Materials: Hybrids,openai/o4-mini,text_only,864,905,N,llm_only,18505
Fundamentals_of_Materials_Instructors_Example 15.16,Materials: Hybrids,openai/o4-mini,text_only,0.397,0.397,Y,llm_only,34807
Fundamentals_of_Materials_Instructors_Example 15.17,Materials: Polymers,openai/o4-mini,text_only,879,822,N,llm_only,11188
Fundamentals_of_Materials_Instructors_Example 15.18,Materials: Polymers,openai/o4-mini,text_only,"(0.28,0.32,0.35,12.8)","(0.283, 0.323, 0.353, 15.0)",N,llm_only,25645
Fundamentals_of_Materials_Instructors_Example 15.26,Materials: Hybrids,openai/o4-mini,text_only,59.7,59.7,Y,llm_only,12449
Fundamentals_of_Materials_Instructors_Example 15.27,Materials: Hybrids,openai/o4-mini,text_only,E_{ct}=\frac{E_{m}E_{f1}E_{f2}}{(1-V_{f1}-V_{f2})E_{f1}E_{f2}+V_{f1}E_{f2}E_{m}+V_{f2}E_{f1}E_{m}},"$$
E{c t}=\frac{E{m} E{f 1} E{f 2}}{V{m} E{f 1} E{f 2}+V{f 1} E{m} E{f 2}+V{f 2} E{m} E{f 1}}
$$",Y,llm_only,15464
Fundamentals_of_Materials_Instructors_Example 16.4,Materials: Metals,openai/o4-mini,text_only,1.07\times10^{-2},-0.0107,N,llm_only,41866
Fundamentals_of_Materials_Instructors_Example 16.5,Materials: Metals,openai/o4-mini,text_only,"0.041,\;\text{oxidized at the }2\times10^{-2}\text{ M electrode}",0.0414,Y,llm_only,15913
Fundamentals_of_Materials_Instructors_Example 16.6,Materials: Metals,openai/o4-mini,text_only,0.78,0.784,Y,llm_only,18360
Fundamentals_of_Materials_Instructors_Example 16.7,Materials: Metals,openai/o4-mini,text_only,347.7,75,N,llm_only,14788
Fundamentals_of_Materials_Instructors_Example 16.10,Structures: Composites,openai/o4-mini,text_only,"(393.7008,\;10)","(534.6, 87.6)",N,llm_only,16503
Fundamentals_of_Materials_Instructors_Example 16.11,Materials: Metals,openai/o4-mini,text_only,5.28,5.27,Y,llm_only,8675
Fundamentals_of_Materials_Instructors_Example 16.12,Materials: Metals,openai/o4-mini,text_only,"(37.6,0.954)","(37.4, 0.952)",N,llm_only,20425
Fundamentals_of_Materials_Instructors_Example 16.13,Materials: Metals,openai/o4-mini,text_only,0.1288,0.129,Y,llm_only,21361
Fundamentals_of_Materials_Instructors_Example 16.17,Materials: Metals,openai/o4-mini,text_only,"(1.04\times10^{-12},\;0.11)","(4.56e-12, -0.0167)",N,llm_only,17931
Fundamentals_of_Materials_Instructors_Example 16.28,Materials: Metals,openai/o4-mini,text_only,"(0.81,\;2.67,\;1.58)","(0.81, 3.25, 1.58)",N,llm_only,18661
Fundamentals_of_Materials_Instructors_Example 17.1,Materials: Metals,openai/o4-mini,text_only,"\bigl(5.85\times10^5,\;2.44\times10^5,\;5.04\times10^5,\;1.25\times10^6\bigr)","(5.85e5, 2.44e5, 5.04e5, 1.25e6)",Y,llm_only,12588
Fundamentals_of_Materials_Instructors_Example 17.5,Materials: Metals,openai/o4-mini,text_only,3.74\times10^2,375,Y,llm_only,20368
Fundamentals_of_Materials_Instructors_Example 17.7,Materials: Metals,openai/o4-mini,text_only,-0.0125,-12.5,N,llm_only,10936
Fundamentals_of_Materials_Instructors_Example 17.8,Materials: Metals,openai/o4-mini,text_only,1.5\times10^{-5},1.5E-05,N,llm_only,6619
Fundamentals_of_Materials_Instructors_Example 17.10,Materials: Metals,openai/o4-mini,text_only,7.68,7.680,Y,llm_only,12983
Fundamentals_of_Materials_Instructors_Example 17.12,Materials: Metals,openai/o4-mini,text_only,"(869,430)","(869, 430)",Y,llm_only,14567
Fundamentals_of_Materials_Instructors_Example 17.13,Materials: Metals,openai/o4-mini,text_only,247.5,247.4,Y,llm_only,11813
Fundamentals_of_Materials_Instructors_Example 17.14,Materials: Glasses,openai/o4-mini,text_only,"(1.6\times10^6,\;2.88\times10^9,\;4.08\times10^7,\;1.44\times10^9)","(1.60e6, 2.88e9, 4.08e7, 1.44e9)",N,llm_only,14491
Fundamentals_of_Materials_Instructors_Example 17.21,Materials: Metals,openai/o4-mini,text_only,"(29.26,\;0.0799)","(29.3, 0.080)",Y,llm_only,10868
Fundamentals_of_Materials_Instructors_Example 17.25,Materials: Metals,openai/o4-mini,text_only,"(1.40\times10^{8},\;6.00\times10^{7})","(136, 58)",N,llm_only,17247
Fundamentals_of_Materials_Instructors_Example 17.26,Materials: Metals,openai/o4-mini,text_only,41.3,41.3,N,llm_only,13897
Fundamentals_of_Materials_Instructors_Example 17.27,Materials: Metals,openai/o4-mini,text_only,0.03752,0.0375,N,llm_only,17854
Fundamentals_of_Materials_Instructors_Example 17.28,Materials: Metals,openai/o4-mini,text_only,-40.04,-40,N,llm_only,12633
Fundamentals_of_Materials_Instructors_Example 18.1,Materials: Metals,openai/o4-mini,text_only,"(24000,\;0.03016,\;0.03017,\;7.51)","(24000, 3.0168e-2, 3.0177e-2, 7.51)",N,llm_only,16459
Fundamentals_of_Materials_Instructors_Example 18.3,Materials: Metals,openai/o4-mini,text_only,"(-1.07\times10^{-9},\;-6.81\times10^{-11},\;-7.64\times10^{-7},\;-8.52\times10^{-8},\;-5.41\times10^{-6})","(-1.07e-9, -6.80e-11, -7.64e-7,-8.55e-8,-5.43e-6)",Y,llm_only,19991
Fundamentals_of_Materials_Instructors_Example 18.5,Properties: Magnetic,openai/o4-mini,text_only,"(1.26\times10^{-6},2.68\times10^{-3})","(1.260e-6, 2.387e-3)",Y,llm_only,12087
Fundamentals_of_Materials_Instructors_Example 18.6,Materials: Metals,openai/o4-mini,text_only,"(6000,\;7.54\times10^{-3},\;1.51)","(6000, 7.54e-3, 1.51)",N,llm_only,13251
Fundamentals_of_Materials_Instructors_Example 18.8,Materials: Metals,openai/o4-mini,text_only,1.72,1.74,Y,llm_only,20891
Fundamentals_of_Materials_Instructors_Example 18.13,Materials: Metals,openai/o4-mini,text_only,1.07,1.07,Y,llm_only,21996
Fundamentals_of_Materials_Instructors_Example 18.14,Materials: Metals,openai/o4-mini,text_only,2.86,2.86,Y,llm_only,19781
Fundamentals_of_Materials_Instructors_Example 18.20,Materials: Metals,openai/o4-mini,text_only,11.67,11.7,N,llm_only,9235
Fundamentals_of_Materials_Instructors_Example 18.28,Materials: Metals,openai/o4-mini,text_only,"(5.62\times10^{4},\;3.30\times10^{4},\;6.29)","(5.62e4, 3.30e4, 6.29)",Y,llm_only,19880
Fundamentals_of_Materials_Instructors_Example 19.1,Structures: Composites,openai/o4-mini,text_only,"(6.00\times10^{14},\;3.98\times10^{-19})","(6e14, 3.98e-19)",Y,llm_only,11526
Fundamentals_of_Materials_Instructors_Example 19.7,Materials: Metals,openai/o4-mini,text_only,1.28\times10^8,1.28E+08,N,llm_only,18065
Fundamentals_of_Materials_Instructors_Example 19.8,Materials: Glasses,openai/o4-mini,text_only,"(0.532,0.985)","(0.53, 0.98)",Y,llm_only,10567
Fundamentals_of_Materials_Instructors_Example 19.13,Materials: Glasses,openai/o4-mini,text_only,8.45\times10^{-6},8.45E-06,N,llm_only,10371
Fundamentals_of_Materials_Instructors_Example 19.14,Materials: Metals,openai/o4-mini,text_only,"(480,700)","(0.48, 0.7)",N,llm_only,14950
Fundamentals_of_Materials_Instructors_Example 19.16,Materials: Metals,openai/o4-mini,text_only,0.884,0.884,Y,llm_only,12451
Fundamentals_of_Materials_Instructors_Example 19.18,Materials: Metals,openai/o4-mini,text_only,29.2,29.2,N,llm_only,12808
Fundamentals_of_Materials_Instructors_Example 19.27,Structures: Composites,openai/o4-mini,text_only,1.787,1.78,N,llm_only,15328
Fundamentals_of_Ceramics_Barsoum_Example 2.1,Fundamental: Atomic Bonding,openai/o4-mini,text_only,-13.6,-13.6,N,llm_only,16481
Fundamentals_of_Ceramics_Barsoum_Example 2.3,Materials: Metals,openai/o4-mini,text_only,-7.50\times10^{5},-750,Y,llm_only,14422
Fundamentals_of_Ceramics_Barsoum_Example 3.3,Materials: Ceramics,openai/o4-mini,text_only,"\left(\frac{3}{2},1\right)","(3, 1)",N,llm_only,10836
Fundamentals_of_Ceramics_Barsoum_Example 3.4,Materials: Metals,openai/o4-mini,text_only,"(3.52,\;3.20)","(3.51, 3.214)",Y,llm_only,24084
Fundamentals_of_Ceramics_Barsoum_Example 5.1,Properties: Thermal,openai/o4-mini,text_only,"(16.93,-1611.51)","(16.93, -1605.0)",N,llm_only,25058
Fundamentals_of_Ceramics_Barsoum_Example 5.4,Materials: Metals,openai/o4-mini,text_only,"(2.3\times10^{-22},1.2\times10^{-18},3.4\times10^{-11})","(2.4 \times 10^{-22}, 1.14 \times 10^{-18}, 3.4 \times 10^{-11})",Y,llm_only,34452
Fundamentals_of_Ceramics_Barsoum_Example 6.1,Materials: Metals,openai/o4-mini,text_only,5.6\times 10^{17},$1.5 \times 10^{20}$,N,llm_only,16313
Fundamentals_of_Ceramics_Barsoum_Example 6.3,Materials: Semiconductors,openai/o4-mini,text_only,1.5,3,N,llm_only,10050
Fundamentals_of_Ceramics_Barsoum_Example 7.1,Materials: Semiconductors,openai/o4-mini,text_only,"(1.02\times10^{3},2.16\times10^{-3})","(743, 2.2e-5)",N,llm_only,43359
Fundamentals_of_Ceramics_Barsoum_Example 7.4,Materials: Semiconductors,openai/o4-mini,text_only,4,3.84,Y,llm_only,19317
Fundamentals_of_Ceramics_Barsoum_Example 7.6,Materials: Metals,openai/o4-mini,text_only,-14,3.1e-13,N,llm_only,54784
Fundamentals_of_Ceramics_Barsoum_Example 9.1,Materials: Glasses,openai/o4-mini,text_only,"8.87\times10^{-10},\;4.95\times10^{-19},\;5.3\times10^{8}","($8.93 \times 10^{-10}$, $5 \times 10^{-19}$, 317)",N,llm_only,15733
Fundamentals_of_Ceramics_Barsoum_Example 9.2,Materials: Glasses,openai/o4-mini,text_only,0.5,0.526,Y,llm_only,24355
Fundamentals_of_Ceramics_Barsoum_Example 10.1,Materials: Ceramics,openai/o4-mini,text_only,114,-114,N,llm_only,10152
Fundamentals_of_Ceramics_Barsoum_Example 10.2,Materials: Ceramics,openai/o4-mini,text_only,"(2\times10^7,\;20)","(2 \times 10^5, 20)",Y,llm_only,40149
Fundamentals_of_Ceramics_Barsoum_Example 12.2,Materials: Glasses,openai/o4-mini,text_only,1.5\times10^3,1476,N,llm_only,17284
Fundamentals_of_Ceramics_Barsoum_Example 14.1,Materials: Metals,openai/o4-mini,text_only,"(1.85\times10^{-40},\;1.00112,\;1.19\times10^{-10})","($1.84 \times 10^{-40}$, 0.0011, $1.2 \times 10^{-10}$)",Y,llm_only,24579
Fundamentals_of_Ceramics_Barsoum_Example 15.2,Materials: Metals,openai/o4-mini,text_only,5.92,5.92,Y,llm_only,5661
Fundamentals_of_Ceramics_Barsoum_Example 16.2,Materials: Glasses,openai/o4-mini,text_only,"(1.50,\;6.7\times10^{-6})","(1.5, $6.6 \times 10^{-6}$)",Y,llm_only,19810
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 2.2,Materials: Metals,openai/o4-mini,text_only,"(7.16,1.15)","(14, 2.3)",N,llm_only,13433
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 2.6,Materials: Metals,openai/o4-mini,text_only,6.9\times10^5,1.4e5,N,llm_only,14587
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 2.7,Materials: Metals,openai/o4-mini,text_only,2.69,2.1,N,llm_only,15501
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.1,Materials: Metals,openai/o4-mini,text_only,"(6.41\times10^{-4},\ 6245)","(6.41e-4, 6.24e3)",N,llm_only,15459
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.4,Materials: Ceramics,openai/o4-mini,text_only,"(1.28, 0.81, 3.39)","(1.379, 0.806, 3.325)",N,llm_only,20745
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.5,Materials: Metals,openai/o4-mini,text_only,"(1.19\times10^{7},4.6)","(11.9e6, 4.6)",Y,llm_only,15003
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.6,Materials: Metals,openai/o4-mini,text_only,4,,Y,llm_only,10822
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 4.3,Materials: Metals,openai/o4-mini,text_only,"(247,618,2.02\times10^{-4},8.09\times10^{-5},0.546,0.364)","(338, 845, 148, 60, 400, 270)",N,llm_only,13734
