question_id,subject,model,mode,model_extracted_output,correct_answer,correct,notes,request_time_ms
Fundamentals_of_Materials_Instructors_Example 7.39,Materials: Metals,openai/o4-mini,text_only,"(1.66,\;0.74,\;0.55,\;2.22)","(1.66e6, 7.44e5, 5.48e5, 2.22e6)",Y,llm_only,11266
Fundamentals_of_Materials_Instructors_Example 7.40,Materials: Metals,openai/o4-mini,text_only,926,926,Y,llm_only,11324
Fundamentals_of_Materials_Instructors_Example 7.41,Materials: Metals,openai/o4-mini,text_only,1.47,1.47,Y,llm_only,10924
Fundamentals_of_Materials_Instructors_Example 7.45,Materials: Metals,openai/o4-mini,text_only,0.312,0.311,Y,llm_only,8391
Fundamentals_of_Materials_Instructors_Example 7.46,Materials: Metals,openai/o4-mini,text_only,23.7,23.7,N,llm_only,9530
Fundamentals_of_Materials_Instructors_Example 7.47,Materials: Metals,openai/o4-mini,text_only,6.649\times10^{4},460,N,llm_only,12434
Fundamentals_of_Materials_Instructors_Example 7.48,Materials: Metals,openai/o4-mini,text_only,343,343,Y,llm_only,15643
Fundamentals_of_Materials_Instructors_Example 7.49,Materials: Metals,openai/o4-mini,text_only,732.9,7.33E+08,N,llm_only,44302
Fundamentals_of_Materials_Instructors_Example 7.51,Materials: Metals,openai/o4-mini,text_only,"(0.23,\;2500)","(0.245, 2660)",N,llm_only,56922
Fundamentals_of_Materials_Instructors_Example 7.54,Materials: Ceramics,openai/o4-mini,text_only,"(101,\;9.44\times10^{-3})","(101, 9.4e-3)",Y,llm_only,12535
Fundamentals_of_Materials_Instructors_Example 7.55,Materials: Metals,openai/o4-mini,text_only,9.12\times10^{-3},9.1,N,llm_only,15158
Fundamentals_of_Materials_Instructors_Example 7.56,Materials: Metals,openai/o4-mini,text_only,1.72\times10^4,17200,N,llm_only,11342
Fundamentals_of_Materials_Instructors_Example 7.57,Materials: Metals,openai/o4-mini,text_only,No,286.5,N,llm_only,17179
Fundamentals_of_Materials_Instructors_Example 7.58,Materials: Ceramics,openai/o4-mini,text_only,"(264.7,\;194.6)","(265, 195)",Y,llm_only,12055
Fundamentals_of_Materials_Instructors_Example 7.59,Materials: Ceramics,openai/o4-mini,text_only,"343.6,\;16.42","(342, 17.1)",N,llm_only,13530
Fundamentals_of_Materials_Instructors_Example 7.61,Materials: Ceramics,openai/o4-mini,text_only,"(90,50)","(95.3, 51.5)",N,llm_only,9389
Fundamentals_of_Materials_Instructors_Example 7.67,Materials: Polymers,openai/o4-mini,text_only,3.67,3.66,N,llm_only,8585
Fundamentals_of_Materials_Instructors_Example 7.78,Materials: Metals,openai/o4-mini,text_only,"(48.44, 1.95)","(48.4, 1.95)",Y,llm_only,22601
Fundamentals_of_Materials_Instructors_Example 7.79,Materials: Metals,openai/o4-mini,text_only,"(265.9,7.3)","(265.9, 7.34)",Y,llm_only,43896
Fundamentals_of_Materials_Instructors_Example 7.82,Materials: Metals,openai/o4-mini,text_only,6.28,6.3,N,llm_only,13234
Fundamentals_of_Materials_Instructors_Example 8.11,Fundamental: Crystal Structure,openai/o4-mini,text_only,\frac{\sqrt6}{5},0.490,Y,llm_only,22007
Fundamentals_of_Materials_Instructors_Example 8.12,Materials: Metals,openai/o4-mini,text_only,15.1,15.1,Y,llm_only,10360
Fundamentals_of_Materials_Instructors_Example 8.13,Materials: Metals,openai/o4-mini,text_only,0.915,0.91,Y,llm_only,14153
Fundamentals_of_Materials_Instructors_Example 8.14,Materials: Metals,openai/o4-mini,text_only,5.67,5.68,N,llm_only,13556
Fundamentals_of_Materials_Instructors_Example 8.15,Materials: Metals,openai/o4-mini,text_only,"(1.2247,\;1.2247,\;\infty)","(1.22, 1.22, $\infty$)",Y,llm_only,14201
Fundamentals_of_Materials_Instructors_Example 8.16,Materials: Metals,openai/o4-mini,text_only,"(1.63,\;0,\;1.63)","(1.63, 0, 1.63)",Y,llm_only,12251
Fundamentals_of_Materials_Instructors_Example 8.17,Materials: Metals,openai/o4-mini,text_only,8.82,8.82,Y,llm_only,11591
Fundamentals_of_Materials_Instructors_Example 8.18,Materials: Metals,openai/o4-mini,text_only,4.18,4.18,N,llm_only,12112
Fundamentals_of_Materials_Instructors_Example 8.19,Materials: Metals,openai/o4-mini,text_only,1.76,0.96,N,llm_only,40524
Fundamentals_of_Materials_Instructors_Example 8.25,Materials: Metals,openai/o4-mini,text_only,4.34\times10^{-3},4.34E-03,Y,llm_only,14418
Fundamentals_of_Materials_Instructors_Example 8.29,Materials: Metals,openai/o4-mini,text_only,8.8,8.80,N,llm_only,9665
Fundamentals_of_Materials_Instructors_Example 8.33,Materials: Metals,openai/o4-mini,text_only,6.28,6.28,N,llm_only,8742
Fundamentals_of_Materials_Instructors_Example 8.39,Properties: Thermal,openai/o4-mini,text_only,5.6\times10^{-2},5.59E-02,Y,llm_only,11136
Fundamentals_of_Materials_Instructors_Example 8.40,Materials: Metals,openai/o4-mini,text_only,1.11\times10^3,1110,Y,llm_only,13930
Fundamentals_of_Materials_Instructors_Example 8.41,Materials: Metals,openai/o4-mini,text_only,"(3.10\times10^{-2},1.09\times10^{-1})","(0.031, 0.109)",Y,llm_only,12512
Fundamentals_of_Materials_Instructors_Example 8.45,Materials: Metals,openai/o4-mini,text_only,341.4,341,Y,llm_only,15002
Fundamentals_of_Materials_Instructors_Example 8.51,Materials: Polymers,openai/o4-mini,text_only,100,112.5,N,llm_only,10939
Fundamentals_of_Materials_Instructors_Example 8.52,Materials: Polymers,openai/o4-mini,text_only,31111,27700,N,llm_only,9608
Fundamentals_of_Materials_Instructors_Example 8.61,Materials: Elastomers,openai/o4-mini,text_only,0.353,0.352,Y,llm_only,13018
Fundamentals_of_Materials_Instructors_Example 9.1,Properties: Mechanical,openai/o4-mini,text_only,2.8\times10^3,2800,N,llm_only,17299
Fundamentals_of_Materials_Instructors_Example 9.2,Properties: Mechanical,openai/o4-mini,text_only,1.46\times10^4,20.7,N,llm_only,19456
Fundamentals_of_Materials_Instructors_Example 9.3,Materials: Metals,openai/o4-mini,text_only,3.36\times10^7,33.6,N,llm_only,17123
Fundamentals_of_Materials_Instructors_Example 9.4,Properties: Mechanical,openai/o4-mini,text_only,7.9\times10^{-4},0.79,Y,llm_only,11349
Fundamentals_of_Materials_Instructors_Example 9.5,Materials: Metals,openai/o4-mini,text_only,"\text{No; }K_I=40.8<54.8\text{, so the crack will not propagate}",1380,Y,llm_only,12727
Fundamentals_of_Materials_Instructors_Example 9.6,Materials: Metals,openai/o4-mini,text_only,Yes,42.4,Y,llm_only,13868
Fundamentals_of_Materials_Instructors_Example 9.7,Materials: Metals,openai/o4-mini,text_only,134,134,Y,llm_only,16329
Fundamentals_of_Materials_Instructors_Example 9.8,Materials: Metals,openai/o4-mini,text_only,1.08,1.08,Y,llm_only,12025
Fundamentals_of_Materials_Instructors_Example 9.9,Materials: Metals,openai/o4-mini,text_only,0.0363,18.2,N,llm_only,13957
Fundamentals_of_Materials_Instructors_Example 9.10,Materials: Metals,openai/o4-mini,text_only,2.07\times10^{-3},4.1,N,llm_only,14349
Fundamentals_of_Materials_Instructors_Example 9.11,Materials: Metals,openai/o4-mini,text_only,Yes,16.8,N,llm_only,16528
Fundamentals_of_Materials_Instructors_Example 9.14,Materials: Glasses,openai/o4-mini,text_only,4.12\times10^{-9},4.1,Y,llm_only,13279
Fundamentals_of_Materials_Instructors_Example 9.15,Materials: Semiconductors,openai/o4-mini,text_only,8,8,N,llm_only,12046
Fundamentals_of_Materials_Instructors_Example 9.17,Materials: Metals,openai/o4-mini,text_only,"(-98.9,-107.3)","(-100, -110)",N,llm_only,16774
Fundamentals_of_Materials_Instructors_Example 9.20,Materials: Metals,openai/o4-mini,text_only,"(280,-140,-0.5,420)","(280, -140, -0.50, 420)",Y,llm_only,10549
Fundamentals_of_Materials_Instructors_Example 9.27,Materials: Metals,openai/o4-mini,text_only,"(74.1,\;81.8,\;104.3,\;146.7)","(74, 80, 115, 145)",N,llm_only,24186
Fundamentals_of_Materials_Instructors_Example 9.28,Materials: Metals,openai/o4-mini,text_only,"\bigl(290,\;5.5\times10^4,\;459,\;326\bigr)","(290, 50000, 440, 325)",N,llm_only,14282
Fundamentals_of_Materials_Instructors_Example 9.36,Materials: Metals,openai/o4-mini,text_only,3.44\times10^{-2},3.2E-02,Y,llm_only,14443
Fundamentals_of_Materials_Instructors_Example 9.47,Materials: Metals,openai/o4-mini,text_only,1.88\times10^{-2},1.94E-02,Y,llm_only,16118
Fundamentals_of_Materials_Instructors_Example 11.3,Properties: Thermal,openai/o4-mini,text_only,1.6\times10^{-10},1.10,N,llm_only,14615
Fundamentals_of_Materials_Instructors_Example 11.4,Materials: Metals,openai/o4-mini,text_only,"(1.09\times10^{-9},\;1.27\times10^{-18},\;4.67\times10^{2})","(1.09, 1.27e-18, 464)",Y,llm_only,19063
Fundamentals_of_Materials_Instructors_Example 11.6,Materials: Metals,openai/o4-mini,text_only,500,500,N,llm_only,11567
Fundamentals_of_Materials_Instructors_Example 11.7,Materials: Metals,openai/o4-mini,text_only,10^{-3}t\exp\bigl(-5\times10^{-4}t^2\bigr),2.69E-02,N,llm_only,12943
Fundamentals_of_Materials_Instructors_Example 11.8,Materials: Metals,openai/o4-mini,text_only,1.25\times10^{-2},8.76E-03,N,llm_only,15193
Fundamentals_of_Materials_Instructors_Example 11.9,Materials: Metals,openai/o4-mini,text_only,8.20\times10^{-3},9.8E-03,N,llm_only,18344
Fundamentals_of_Materials_Instructors_Example 11.10,Materials: Metals,openai/o4-mini,text_only,607,603,N,llm_only,15748
Fundamentals_of_Materials_Instructors_Example 11.11,Materials: Metals,openai/o4-mini,text_only,0.655,0.65,Y,llm_only,18227
Fundamentals_of_Materials_Instructors_Example 12.1,Materials: Semiconductors,openai/o4-mini,text_only,"(12.2,121.6)","(12.2, 121.4)",N,llm_only,18120
Fundamentals_of_Materials_Instructors_Example 12.2,Materials: Metals,openai/o4-mini,text_only,1.29\times10^{-3},1.29,Y,llm_only,7725
Fundamentals_of_Materials_Instructors_Example 12.3,Materials: Metals,openai/o4-mini,text_only,848,848,Y,llm_only,10415
Fundamentals_of_Materials_Instructors_Example 12.5,Materials: Metals,openai/o4-mini,text_only,"(6.7\times10^{-3},\;6.0,\;3.0\times10^{5},\;8.0\times10^{-3})","(6.70e-3, 6.00, 3.06e5, 8.0e-3)",Y,llm_only,14534
Fundamentals_of_Materials_Instructors_Example 12.10,Materials: Semiconductors,openai/o4-mini,text_only,"(72.5,\;3.45\times10^{-4})","(72.5, 3.45e-4)",Y,llm_only,10156
Fundamentals_of_Materials_Instructors_Example 12.11,Materials: Metals,openai/o4-mini,text_only,"(1.98\times10^{29},3.28)","(1.98e29, 3.28)",Y,llm_only,12007
Fundamentals_of_Materials_Instructors_Example 12.12,Materials: Metals,openai/o4-mini,text_only,"(7.62\times10^{28},\;5.6\times10^{-3})","(7.61e28, 5.58e-3)",Y,llm_only,15476
Fundamentals_of_Materials_Instructors_Example 12.16,Materials: Metals,openai/o4-mini,text_only,3.71\times10^{7},5.56E+06,N,llm_only,16518
Fundamentals_of_Materials_Instructors_Example 12.21,Materials: Semiconductors,openai/o4-mini,text_only,1.95\times10^{21},1.95E+21,N,llm_only,11450
Fundamentals_of_Materials_Instructors_Example 12.25,Materials: Semiconductors,openai/o4-mini,text_only,0.0280,0.028,Y,llm_only,7538
Fundamentals_of_Materials_Instructors_Example 12.29,Materials: Semiconductors,openai/o4-mini,text_only,1.46\times10^{22},1.46E+22,Y,llm_only,10463
Fundamentals_of_Materials_Instructors_Example 12.30,Materials: Semiconductors,openai/o4-mini,text_only,1.6\times10^4,1.6E+04,N,llm_only,8045
Fundamentals_of_Materials_Instructors_Example 12.31,Materials: Semiconductors,openai/o4-mini,text_only,"(0.499,\;0.140)","(0.495, 0.144)",Y,llm_only,18807
Fundamentals_of_Materials_Instructors_Example 12.33,Materials: Semiconductors,openai/o4-mini,text_only,94.1,94.4,Y,llm_only,11979
Fundamentals_of_Materials_Instructors_Example 12.35,Materials: Semiconductors,openai/o4-mini,text_only,450,173,N,llm_only,17481
Fundamentals_of_Materials_Instructors_Example 12.41,Materials: Metals,openai/o4-mini,text_only,"(4.6\times10^{-3},4.1\times10^{28})","(0.00455, 4.12e+28)",N,llm_only,18456
Fundamentals_of_Materials_Instructors_Example 12.42,Materials: Metals,openai/o4-mini,text_only,0.74,0.735,N,llm_only,15215
Fundamentals_of_Materials_Instructors_Example 12.48,Properties: Electrical,openai/o4-mini,text_only,2.37\times10^{-13},2.34E-13,Y,llm_only,12760
Fundamentals_of_Materials_Instructors_Example 12.49,Materials: Metals,openai/o4-mini,text_only,3.36,3.36,Y,llm_only,9710
Fundamentals_of_Materials_Instructors_Example 12.51,Materials: Metals,openai/o4-mini,text_only,"(9.99\times10^{-11},2.00\times10^{5})","(1e-10, 2.0e5)",N,llm_only,22352
Fundamentals_of_Materials_Instructors_Example 12.53,Materials: Polymers,openai/o4-mini,text_only,3.84\times10^{-30},3.84E-30,N,llm_only,23301
Fundamentals_of_Materials_Instructors_Example 12.55,Materials: Metals,openai/o4-mini,text_only,"(39.7,\;139,\;5.04\times10^{-12},\;1.44\times10^{-12},\;3.08\times10^{-7},\;2.20\times10^{-7})","(39.7, 139, 5.04e-12, 1.44e-12, 3.07e-7, 2.20e-7)",Y,llm_only,23774
Fundamentals_of_Materials_Instructors_Example 12.58,Materials: Glasses,openai/o4-mini,text_only,0.667,0.67,Y,llm_only,10433
Fundamentals_of_Materials_Instructors_Example 14.18,Materials: Glasses,openai/o4-mini,text_only,"(46.58,\;14.31)","(46.5, 14.3)",N,llm_only,13321
Fundamentals_of_Materials_Instructors_Example 14.37,Materials: Polymers,openai/o4-mini,text_only,"(10.265,\;12.920)","(10.269, 12.914)",N,llm_only,31418
Fundamentals_of_Materials_Instructors_Example 15.2,Materials: Metals,openai/o4-mini,text_only,"(31.0,28.7)","(31.0, 28.7)",Y,llm_only,12979
Fundamentals_of_Materials_Instructors_Example 15.3,Materials: Metals,openai/o4-mini,text_only,1.96\times10^7,19.65,N,llm_only,12451
Fundamentals_of_Materials_Instructors_Example 15.6,Materials: Polymers,openai/o4-mini,text_only,0.0431,43.1,Y,llm_only,8513
Fundamentals_of_Materials_Instructors_Example 15.7,Materials: Hybrids,openai/o4-mini,text_only,25,25,Y,llm_only,7393
Fundamentals_of_Materials_Instructors_Example 15.8,Materials: Polymers,openai/o4-mini,text_only,"(1639.25,\;60.27)","(1640, 60.3)",N,llm_only,12275
Fundamentals_of_Materials_Instructors_Example 15.11,Materials: Metals,openai/o4-mini,text_only,\frac{E_fV_f}{E_fV_f \;+\;E_m(1 - V_f)},$$ \frac{F{f}}{F{c}}=\frac{V{f} E{f}}{\left(1-V{f}\right) E{m}+V{f} E{f}}$$,Y,llm_only,9528
Fundamentals_of_Materials_Instructors_Example 15.12,Materials: Hybrids,openai/o4-mini,text_only,"(0.258,1071)","(0.258, 1070)",Y,llm_only,18899
Fundamentals_of_Materials_Instructors_Example 15.13,Materials: Metals,openai/o4-mini,text_only,"(44.66,\;5.223\times10^4,\;1.170\times10^3,\;241.7,\;4.43,\;1.846\times10^{-3})","(44.7, 52232, 1168, 242, 4.4, 1.84e-3)",Y,llm_only,18205
Fundamentals_of_Materials_Instructors_Example 15.14,Materials: Hybrids,openai/o4-mini,text_only,"(3294,52942,137820,3449)","(3300, 50.8, 138, 3.45)",N,llm_only,17274
Fundamentals_of_Materials_Instructors_Example 15.15,Materials: Hybrids,openai/o4-mini,text_only,904.8,905,Y,llm_only,22520
Fundamentals_of_Materials_Instructors_Example 15.16,Materials: Hybrids,openai/o4-mini,text_only,0.397,0.397,Y,llm_only,15872
Fundamentals_of_Materials_Instructors_Example 15.17,Materials: Polymers,openai/o4-mini,text_only,879.125,822,N,llm_only,12253
Fundamentals_of_Materials_Instructors_Example 15.18,Materials: Polymers,openai/o4-mini,text_only,"(0.280,\;0.321,\;0.351,\;15.21)","(0.283, 0.323, 0.353, 15.0)",Y,llm_only,22863
Fundamentals_of_Materials_Instructors_Example 15.26,Materials: Hybrids,openai/o4-mini,text_only,59.7,59.7,Y,llm_only,10039
Fundamentals_of_Materials_Instructors_Example 15.27,Materials: Hybrids,openai/o4-mini,text_only,"E_{ct}=\frac{E_mE_{f1}E_{f2}}{(1 - V_{f1} - V_{f2})E_{f1}E_{f2}
+V_{f1}E_{m}E_{f2}
+V_{f2}E_{m}E_{f1}}","$$
E{c t}=\frac{E{m} E{f 1} E{f 2}}{V{m} E{f 1} E{f 2}+V{f 1} E{m} E{f 2}+V{f 2} E{m} E{f 1}}
$$",Y,llm_only,11346
Fundamentals_of_Materials_Instructors_Example 16.4,Materials: Metals,openai/o4-mini,text_only,-1.07\times10^{-2},-0.0107,Y,llm_only,19562
Fundamentals_of_Materials_Instructors_Example 16.5,Materials: Metals,openai/o4-mini,text_only,"0.0414,",0.0414,Y,llm_only,13340
Fundamentals_of_Materials_Instructors_Example 16.6,Materials: Metals,openai/o4-mini,text_only,0.785,0.784,Y,llm_only,15611
Fundamentals_of_Materials_Instructors_Example 16.7,Materials: Metals,openai/o4-mini,text_only,348,75,N,llm_only,11882
Fundamentals_of_Materials_Instructors_Example 16.10,Structures: Composites,openai/o4-mini,text_only,"(3.9370\times10^{4},\;1.000\times10^{3})","(534.6, 87.6)",N,llm_only,45991
Fundamentals_of_Materials_Instructors_Example 16.11,Materials: Metals,openai/o4-mini,text_only,5.28,5.27,N,llm_only,7973
Fundamentals_of_Materials_Instructors_Example 16.12,Materials: Metals,openai/o4-mini,text_only,"(37.5,\;0.952)","(37.4, 0.952)",Y,llm_only,11068
Fundamentals_of_Materials_Instructors_Example 16.13,Materials: Metals,openai/o4-mini,text_only,0.129,0.129,Y,llm_only,17636
Fundamentals_of_Materials_Instructors_Example 16.17,Materials: Metals,openai/o4-mini,text_only,"(4.56\times10^{-12},-0.0167)","(4.56e-12, -0.0167)",Y,llm_only,18675
Fundamentals_of_Materials_Instructors_Example 16.28,Materials: Metals,openai/o4-mini,text_only,"(0.81,2.67,1.58)","(0.81, 3.25, 1.58)",N,llm_only,19227
Fundamentals_of_Materials_Instructors_Example 17.1,Materials: Metals,openai/o4-mini,text_only,"(5.85\times10^5,\;2.44\times10^5,\;5.04\times10^5,\;1.25\times10^6)","(5.85e5, 2.44e5, 5.04e5, 1.25e6)",Y,llm_only,10673
Fundamentals_of_Materials_Instructors_Example 17.5,Materials: Metals,openai/o4-mini,text_only,3.8\times10^2,375,N,llm_only,13045
Fundamentals_of_Materials_Instructors_Example 17.7,Materials: Metals,openai/o4-mini,text_only,-1.25\times10^{-2},-12.5,Y,llm_only,9542
Fundamentals_of_Materials_Instructors_Example 17.8,Materials: Metals,openai/o4-mini,text_only,1.5\times10^{-5},1.5E-05,Y,llm_only,9234
Fundamentals_of_Materials_Instructors_Example 17.10,Materials: Metals,openai/o4-mini,text_only,7.69,7.680,N,llm_only,11681
Fundamentals_of_Materials_Instructors_Example 17.12,Materials: Metals,openai/o4-mini,text_only,"(869.3,\;430.4)","(869, 430)",Y,llm_only,12022
Fundamentals_of_Materials_Instructors_Example 17.13,Materials: Metals,openai/o4-mini,text_only,247.5,247.4,Y,llm_only,14873
Fundamentals_of_Materials_Instructors_Example 17.14,Materials: Glasses,openai/o4-mini,text_only,"(1.6\times10^{6},\;2.88\times10^{9},\;4.08\times10^{7},\;1.44\times10^{9})","(1.60e6, 2.88e9, 4.08e7, 1.44e9)",N,llm_only,13114
Fundamentals_of_Materials_Instructors_Example 17.21,Materials: Metals,openai/o4-mini,text_only,"(29.26,0.0799)","(29.3, 0.080)",Y,llm_only,6447
Fundamentals_of_Materials_Instructors_Example 17.25,Materials: Metals,openai/o4-mini,text_only,"(1.4\times10^8,6.0\times10^7)","(136, 58)",N,llm_only,10586
Fundamentals_of_Materials_Instructors_Example 17.26,Materials: Metals,openai/o4-mini,text_only,41.3,41.3,N,llm_only,15118
Fundamentals_of_Materials_Instructors_Example 17.27,Materials: Metals,openai/o4-mini,text_only,0.03752,0.0375,N,llm_only,8720
Fundamentals_of_Materials_Instructors_Example 17.28,Materials: Metals,openai/o4-mini,text_only,-40,-40,Y,llm_only,13633
Fundamentals_of_Materials_Instructors_Example 18.1,Materials: Metals,openai/o4-mini,text_only,"(24000,\;0.03016,\;0.03017,\;7.512)","(24000, 3.0168e-2, 3.0177e-2, 7.51)",Y,llm_only,16571
Fundamentals_of_Materials_Instructors_Example 18.3,Materials: Metals,openai/o4-mini,text_only,"(-1.07\times10^{-9},\;-6.81\times10^{-11},\;-7.64\times10^{-7},\;-8.53\times10^{-8},\;-5.42\times10^{-6})","(-1.07e-9, -6.80e-11, -7.64e-7,-8.55e-8,-5.43e-6)",Y,llm_only,19878
Fundamentals_of_Materials_Instructors_Example 18.5,Properties: Magnetic,openai/o4-mini,text_only,"(1.26\times10^{-6},2.69\times10^{-3})","(1.260e-6, 2.387e-3)",Y,llm_only,10007
Fundamentals_of_Materials_Instructors_Example 18.6,Materials: Metals,openai/o4-mini,text_only,"(6000,7.54\times10^{-3},1.51)","(6000, 7.54e-3, 1.51)",Y,llm_only,14150
Fundamentals_of_Materials_Instructors_Example 18.8,Materials: Metals,openai/o4-mini,text_only,1.72,1.74,N,llm_only,53669
Fundamentals_of_Materials_Instructors_Example 18.13,Materials: Metals,openai/o4-mini,text_only,1.07,1.07,Y,llm_only,14411
Fundamentals_of_Materials_Instructors_Example 18.14,Materials: Metals,openai/o4-mini,text_only,2.86,2.86,Y,llm_only,14877
Fundamentals_of_Materials_Instructors_Example 18.20,Materials: Metals,openai/o4-mini,text_only,11.67,11.7,N,llm_only,9288
Fundamentals_of_Materials_Instructors_Example 18.28,Materials: Metals,openai/o4-mini,text_only,"\bigl((5.62\times10^4,3.30\times10^4),6.30\bigr)","(5.62e4, 3.30e4, 6.29)",Y,llm_only,16881
Fundamentals_of_Materials_Instructors_Example 19.1,Structures: Composites,openai/o4-mini,text_only,"(6.00\times10^{14},3.98\times10^{-19})","(6e14, 3.98e-19)",N,llm_only,12606
Fundamentals_of_Materials_Instructors_Example 19.7,Materials: Metals,openai/o4-mini,text_only,1.28\times10^{8},1.28E+08,N,llm_only,9639
Fundamentals_of_Materials_Instructors_Example 19.8,Materials: Glasses,openai/o4-mini,text_only,"(0.532,0.985)","(0.53, 0.98)",Y,llm_only,12226
Fundamentals_of_Materials_Instructors_Example 19.13,Materials: Glasses,openai/o4-mini,text_only,8.45\times10^{-6},8.45E-06,N,llm_only,6786
Fundamentals_of_Materials_Instructors_Example 19.14,Materials: Metals,openai/o4-mini,text_only,"(480.6,700)","(0.48, 0.7)",N,llm_only,8898
Fundamentals_of_Materials_Instructors_Example 19.16,Materials: Metals,openai/o4-mini,text_only,0.884,0.884,Y,llm_only,10147
Fundamentals_of_Materials_Instructors_Example 19.18,Materials: Metals,openai/o4-mini,text_only,25.2,29.2,N,llm_only,18838
Fundamentals_of_Materials_Instructors_Example 19.27,Structures: Composites,openai/o4-mini,text_only,1.787,1.78,N,llm_only,12178
Fundamentals_of_Ceramics_Barsoum_Example 2.1,Fundamental: Atomic Bonding,openai/o4-mini,text_only,-13.6,-13.6,Y,llm_only,10335
Fundamentals_of_Ceramics_Barsoum_Example 2.3,Materials: Metals,openai/o4-mini,text_only,-7.52\times10^{5},-750,Y,llm_only,21256
Fundamentals_of_Ceramics_Barsoum_Example 3.3,Materials: Ceramics,openai/o4-mini,text_only,"(1.5,1)","(3, 1)",N,llm_only,26502
Fundamentals_of_Ceramics_Barsoum_Example 3.4,Materials: Metals,openai/o4-mini,text_only,"(3.52,3.20)","(3.51, 3.214)",Y,llm_only,24913
Fundamentals_of_Ceramics_Barsoum_Example 5.1,Properties: Thermal,openai/o4-mini,text_only,"(16.93,-1611.51)","(16.93, -1605.0)",N,llm_only,20262
Fundamentals_of_Ceramics_Barsoum_Example 5.4,Materials: Metals,openai/o4-mini,text_only,"(1.96\times10^{-22},\;1.31\times10^{-18},\;5.83\times10^{-6})","(2.4 \times 10^{-22}, 1.14 \times 10^{-18}, 3.4 \times 10^{-11})",N,llm_only,19880
Fundamentals_of_Ceramics_Barsoum_Example 6.1,Materials: Metals,openai/o4-mini,text_only,1.1\times10^{18},$1.5 \times 10^{20}$,N,llm_only,17560
Fundamentals_of_Ceramics_Barsoum_Example 6.3,Materials: Semiconductors,openai/o4-mini,text_only,1.5,3,N,llm_only,12913
Fundamentals_of_Ceramics_Barsoum_Example 7.1,Materials: Semiconductors,openai/o4-mini,text_only,"1.02\times10^3,\;1.94\times10^{-3}","(743, 2.2e-5)",N,llm_only,20788
Fundamentals_of_Ceramics_Barsoum_Example 7.4,Materials: Semiconductors,openai/o4-mini,text_only,4,3.84,N,llm_only,17263
Fundamentals_of_Ceramics_Barsoum_Example 7.6,Materials: Metals,openai/o4-mini,text_only,3.3\times10^{-13},3.1e-13,N,llm_only,19235
Fundamentals_of_Ceramics_Barsoum_Example 9.1,Materials: Glasses,openai/o4-mini,text_only,"(8.9\times10^{-10},\;4.9\times10^{-19},\;6.0\times10^{8})","($8.93 \times 10^{-10}$, $5 \times 10^{-19}$, 317)",N,llm_only,21348
Fundamentals_of_Ceramics_Barsoum_Example 9.2,Materials: Glasses,openai/o4-mini,text_only,1.4\times10^{-1},0.526,N,llm_only,30905
Fundamentals_of_Ceramics_Barsoum_Example 10.1,Materials: Ceramics,openai/o4-mini,text_only,-114,-114,Y,llm_only,11073
Fundamentals_of_Ceramics_Barsoum_Example 10.2,Materials: Ceramics,openai/o4-mini,text_only,"(2000,20)","(2 \times 10^5, 20)",N,llm_only,7836
Fundamentals_of_Ceramics_Barsoum_Example 12.2,Materials: Glasses,openai/o4-mini,text_only,1.5\times10^3,1476,N,llm_only,12357
Fundamentals_of_Ceramics_Barsoum_Example 14.1,Materials: Metals,openai/o4-mini,text_only,"(1.85\times10^{-40},\;1.00112,\;1.18\times10^{-10})","($1.84 \times 10^{-40}$, 0.0011, $1.2 \times 10^{-10}$)",N,llm_only,27400
Fundamentals_of_Ceramics_Barsoum_Example 15.2,Materials: Metals,openai/o4-mini,text_only,5.92,5.92,Y,llm_only,11746
Fundamentals_of_Ceramics_Barsoum_Example 16.2,Materials: Glasses,openai/o4-mini,text_only,"(1.50,5.85\times10^{-6})","(1.5, $6.6 \times 10^{-6}$)",Y,llm_only,23365
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 2.2,Materials: Metals,openai/o4-mini,text_only,"(14.4,2.3)","(14, 2.3)",Y,llm_only,21312
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 2.6,Materials: Metals,openai/o4-mini,text_only,8.4\times10^5,1.4e5,N,llm_only,23706
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 2.7,Materials: Metals,openai/o4-mini,text_only,0.8,2.1,N,llm_only,15412
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.1,Materials: Metals,openai/o4-mini,text_only,"(6.41\times10^{-4},6240)","(6.41e-4, 6.24e3)",Y,llm_only,11332
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.4,Materials: Ceramics,openai/o4-mini,text_only,"(10,\;0.1,\;0.01)","(1.379, 0.806, 3.325)",N,llm_only,23348
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.5,Materials: Metals,openai/o4-mini,text_only,"(1.19\times10^{7},\ 4.6)","(11.9e6, 4.6)",N,llm_only,11711
Materials_and_Process_Selection_for_Engineering_Design_Farag_Example 3.6,Materials: Metals,openai/o4-mini,text_only,0.25,,Y,llm_only,14433
